author,date,title,url,views,game,game_type
Vilcoyote,2020-02-04 01:59:00,"Stellaris, carnet des développeurs n°167 : Questions et Réponses sur la Communauté Galactique.",https://www.mundusbellicus.fr/587407-stellaris-carnet-des-developpeurs-n167-questions-et-reponses-sur-la-communaute-galactique,1599.0,Stellaris,Grande Stratégie
Mouchi,2020-02-02 10:09:00,Fields of History: The Great War - Stratégies navales et aériennes,https://www.mundusbellicus.fr/587364-fields-of-history-the-great-war-stratégies-navales-et-aériennes,365.0,Fields of History: The Great War,Grande Stratégie
Mouchi,2020-01-28 19:16:00,"Crusader Kings 3 : Séduction, torture et intrigue",https://www.mundusbellicus.fr/587289-crusader-kings-3-séduction-torture-et-intrigue,1660.0,Crusader Kings 3,Grande Stratégie
Vilcoyote,2020-01-25 14:37:00,"Stellaris, carnet des développeurs n°166 : Questions et Réponses, les Fédérations.",https://www.mundusbellicus.fr/587201-stellaris-carnet-des-développeurs-n°166-questions-et-réponses-les-fédérations,1902.0,Stellaris,Grande Stratégie
Limse,2020-01-21 23:58:00,Imperator : Rome - Carnet de développement du 20 janvier 2020,https://www.mundusbellicus.fr/587114-imperator-rome-carnet-de-developpement-du-20-janvier-2020,861.0,Imperator : Rome,Grande Stratégie
Mouchi,2020-01-21 21:25:00,Crusader Kings 3 : Événements de styles de vie,https://www.mundusbellicus.fr/587110-crusader-kings-3-événements-de-styles-de-vie,748.0,Crusader Kings 3,Grande Stratégie
Restif,2020-01-20 15:56:00,Europa Universalis IV - Carnet de développement du 14 Janvier 2020,https://www.mundusbellicus.fr/587080-europa-universalis-iv-carnet-de-developpement-du-14-janvier-2020,1546.0,Europa Universalis IV,Grande Stratégie
Mouchi,2020-01-18 12:52:00,Crusader Kings 3 : Styles de vie,https://www.mundusbellicus.fr/587045-crusader-kings-3-styles-de-vie,1434.0,Crusader Kings 3,Grande Stratégie
Vilcoyote,2020-01-18 11:45:00,"Stellaris, carnet des développeurs n°165 : Parés pour 2020 !",https://www.mundusbellicus.fr/587044-stellaris-carnet-des-developpeurs-n-165-pares-pour-2020,1286.0,Stellaris,Grande Stratégie
Lord Perhaps On The Roof,2020-01-18 11:30:00,Total War : Three Kingdoms – Revue du patch 1.4.0 et du FreeLC Tao Qian,https://www.mundusbellicus.fr/587043-total-war-three-kingdoms-–-revue-du-patch-1-4-0-et-du-freelc-tao-qian,370.0,,
Lord Perhaps On The Roof,2020-01-15 23:52:00,Total War : Three Kingdoms – Sortie du DLC Mandate of Heaven !,https://www.mundusbellicus.fr/586997-total-war-three-kingdoms-–-sortie-du-dlc-mandate-of-heaven,534.0,,
Limse,2020-01-15 20:07:00,Hearts of Iron IV - Carnet de développement du 15 janvier 2020,https://www.mundusbellicus.fr/586987-hearts-of-iron-iv-carnet-de-developpement-du-15-janvier-2020,645.0,Hearts of Iron IV,Grande Stratégie
Limse,2020-01-14 14:31:00,Imperator : Rome - Carnet de développement du 13 janvier 2020,https://www.mundusbellicus.fr/586945-imperator-rome-carnet-de-developpement-du-13-janvier-2020,855.0,Imperator : Rome,Grande Stratégie
Limse,2020-01-09 18:33:00,Hearts of Iron IV - Carnets de novembre-décembre 2019 - Partie II,https://www.mundusbellicus.fr/586796-hearts-of-iron-iv-carnets-de-novembre-decembre-2019-partie-ii,831.0,Hearts of Iron IV,Grande Stratégie
Limse,2020-01-08 16:00:00,Hearts of Iron IV - Carnets de novembre-décembre 2019 - Partie I,https://www.mundusbellicus.fr/586740-hearts-of-iron-iv-patch-1-8-husky-la-resistance,1053.0,Hearts of Iron IV,Grande Stratégie
Benoît,2020-01-01 11:16:00,Crusader Kings III - La nouvelle génération des jeux Paradox,https://www.mundusbellicus.fr/586543-crusader-kings-iii-la-nouvelle-generation-des-jeux-paradox,1603.0,Crusader Kings 3,Grande Stratégie
Mouchi,2019-12-24 15:00:00,Fields of History: The Great War - Stratégies terrestres et tactiques,https://www.mundusbellicus.fr/586392-fields-of-history-the-great-war-stratégies-terrestres-et-tactiques,533.0,Fields of History: The Great War,Grande Stratégie
Mouchi,2019-12-19 17:53:00,"Crusader Kings 3 : Cours, invités et aventuriers",https://www.mundusbellicus.fr/586327-crusader-kings-3-cours-invités-et-aventuriers,1668.0,Crusader Kings 3,Grande Stratégie
Vilcoyote,2019-12-14 20:44:00,"Stellaris, carnet des développeurs n°164 : Restrospective de l'année 2019.",https://www.mundusbellicus.fr/586191-stellaris-carnet-des-developpeurs-n-164-restrospective-de-l-annee-2019,1195.0,Stellaris,Grande Stratégie
Lord Perhaps On The Roof,2019-12-10 22:00:00,Total War : Warhammer II – La “Potion of Speed“ Update,https://www.mundusbellicus.fr/586114-total-war-warhammer-ii-–-la-“potion-of-speed“-update,884.0,,
Mouchi,2019-12-10 21:59:00,Crusader Kings 3 : Personnages et portraits,https://www.mundusbellicus.fr/586113-crusader-kings-3-personnages-et-portraits,2781.0,Crusader Kings 3,Grande Stratégie
Lord Perhaps On The Roof,2019-12-08 10:35:00,Total War : Warhammer II – Présentation du FreeLC Repanse de Lyonesse,https://www.mundusbellicus.fr/586055-total-war-warhammer-ii-–-présentation-du-freelc-repanse-de-lyonesse,1836.0,,
Vilcoyote,2019-12-05 23:41:00,"Stellaris, carnet des développeurs n°163 : Poids Lourds en approche.",https://www.mundusbellicus.fr/586015-stellaris-carnet-des-développeurs-n°163-poids-lourds-en-approche,2110.0,Stellaris,Grande Stratégie
Mouchi,2019-12-03 20:57:00,"Crusader Kings 3 : Conseil, vassaux puissants et conjoint",https://www.mundusbellicus.fr/585948-crusader-kings-3-conseil-vassaux-puissants-et-conjoint,4344.0,,
Lord Perhaps On The Roof,2019-12-03 20:22:00,Quelques infos de plus sur le DLC et le patch,https://www.mundusbellicus.fr/585942-quelques-infos-de-plus-sur-le-dlc-et-le-patch,728.0,,
Foeurdr,2019-12-02 22:22:00,Builders of Egypt : Prologue,https://www.mundusbellicus.fr/585915-builders-of-egypt-prologue,930.0,,
Vilcoyote,2019-11-28 21:53:00,"Stellaris, carnet des développeurs n°162 : De la diplomatie.",https://www.mundusbellicus.fr/585789-stellaris-carnet-des-developpeurs-n-162-de-la-diplomatie,1249.0,,
Lord Perhaps On The Roof,2019-11-28 00:34:00,Total War : Warhammer II – Annonce du DLC The Shadow and the Blade !,https://www.mundusbellicus.fr/585773-total-war-warhammer-ii-–-annonce-du-dlc-the-shadow-and-the-blade,1624.0,,
Lord Perhaps On The Roof,2019-11-27 00:11:00,You'd better not snitch... - annonce du prochain DLC pour Warhammer II,https://www.mundusbellicus.fr/585726-you-d-better-not-snitch-annonce-du-prochain-dlc-pour-warhammer-ii,378.0,,
Mouchi,2019-11-26 19:11:00,"Crusader Kings 3 : Combines, secrets et emprises",https://www.mundusbellicus.fr/585710-crusader-kings-3-combines-secrets-et-emprises,2053.0,,
Vilcoyote,2019-11-22 12:55:00,"Stellaris, carnet des développeurs n°161 : Digressions et développement.",https://www.mundusbellicus.fr/585539-stellaris-carnet-des-développeurs-n-161-digressions-et-developpement,1043.0,,
Mouchi,2019-11-21 19:14:00,Crusader Kings 3 : Développement et bâtiments,https://www.mundusbellicus.fr/585529-crusader-kings-3-développement-et-bâtiments,3757.0,,
Mouchi,2019-11-19 22:17:00,Fields of History: The Great War - Batailles terrestres,https://www.mundusbellicus.fr/585490-fields-of-history-the-great-war-batailles-terrestres,712.0,,
Vilcoyote,2019-11-16 18:07:00,"Stellaris, carnet des développeurs n°160 : Les Origines révélées.",https://www.mundusbellicus.fr/585425-stellaris-carnet-des-développeurs-n-160-les-origines-revelees,2412.0,,
Mouchi,2019-11-13 20:26:00,Crusader Kings 3 : Guerre,https://www.mundusbellicus.fr/585354-crusader-kings-3-guerre,3394.0,,
Mouchi,2019-11-11 21:00:00,Kaiserreich : Traduction francophone en version beta,https://www.mundusbellicus.fr/585285-kaiserreich-traduction-francophone-en-version-beta,677.0,,
Vilcoyote,2019-11-11 18:52:00,"Stellaris, carnet des développeurs n°159 : La Communauté Galactique.",https://www.mundusbellicus.fr/585283-stellaris-carnet-des-développeurs-n-159-la-communaute-galactique,1030.0,,
Mouchi,2019-11-07 22:25:00,Crusader Kings 3 : Carte médiévale,https://www.mundusbellicus.fr/585144-crusader-kings-3-carte-médiévale,2414.0,,
Vilcoyote,2019-11-05 01:19:00,"Stellaris, carnet des développeurs n°158 : La reprise des fédérations.",https://www.mundusbellicus.fr/585042-stellaris-carnet-des-developpeurs-n-158-la-reprise-des-federations,1374.0,,
Torf,2019-11-04 19:20:00,LES NOUVEAUTÉS ANNONCÉES POUR LA PROCHAINE VERSION D'EBII,https://www.mundusbellicus.fr/584840-les-nouveautes-annoncées-pour-la-prochaine-version-d-ebii,566.0,,
Restif,2019-11-01 13:07:00,Europa Universalis IV - Carnet de développement du 29 Octobre 2019,https://www.mundusbellicus.fr/584952-europa-universalis-iv-carnet-de-developpement-du-29-octobre-2019,1572.0,,
Vilcoyote,2019-11-01 02:51:00,Paradox annonce Stellaris : Fédérations.,https://www.mundusbellicus.fr/584923-paradox-annonce-stellaris-federations,2296.0,,
Mouchi,2019-10-31 19:25:00,Crusader Kings 3 : Dynasties et Maisons,https://www.mundusbellicus.fr/584894-crusader-kings-3-dynasties-et-maisons,4058.0,,
Limse,2019-10-31 12:11:00,Hearts of Iron IV - Carnet de développement du 30 octobre 2019,https://www.mundusbellicus.fr/584868-hearts-of-iron-iv-carnet-de-developpement-du-30-octobre-2019,971.0,,
Limse,2019-10-28 23:47:00,Imperator : Rome - Article du 28 octobre 2019,https://www.mundusbellicus.fr/584773-imperator-rome-article-du-28-octobre-2019,1253.0,,
Mouchi,2019-10-28 20:57:00,Crusader Kings 3 : Paradox répond à 12 questions majeures à propos de Crusader Kings 3 [Partie 2/2],https://www.mundusbellicus.fr/584759-crusader-kings-3-paradox-répond-à-12-questions-majeures-à-propos-de-crusader-kings-3-partie-2-2,2387.0,,
Restif,2019-10-28 19:15:00,Chaîne Youtube des Batailles de l'Histoire,https://www.mundusbellicus.fr/584753-chaine-youtube-des-batailles-de-l-histoire,291.0,,
Mouchi,2019-10-27 19:13:00,Crusader Kings 3 : Paradox répond à 12 questions majeures à propos de Crusader Kings 3 [Partie 1/2],https://www.mundusbellicus.fr/584723-crusader-kings-3-paradox-répond-à-12-questions-majeures-à-propos-de-crusader-kings-3-partie-1-2,3770.0,,
Vilcoyote,2019-10-26 21:54:00,"Stellaris, carnet des développeurs n°157 : Ceux qui Rock.",https://www.mundusbellicus.fr/584689-stellaris-carnet-des-développeurs-n-157-ceux-qui-rock,961.0,,
Mouchi,2019-10-22 21:30:00,Fields of History: The Great War - Guerres et conflits,https://www.mundusbellicus.fr/584589-fields-of-history-the-great-war-guerres-et-conflits,1030.0,,
Limse,2019-10-20 23:52:00,Hearts of Iron IV - Annonce du 19 octobre 2019,https://www.mundusbellicus.fr/584515-hearts-of-iron-iv-annonce-du-19-octobre-2019,1689.0,,
Restif,2019-10-20 14:12:00,Europa Universalis IV - Carnet de développement du 15 Octobre 2019,https://www.mundusbellicus.fr/584482-europa-universalis-iv-carnet-de-developpement-du-15-octobre-2019,1045.0,,
Mouchi,2019-10-19 10:39:00,Crusader Kings 3 : Un héritier est né,https://www.mundusbellicus.fr/584365-crusader-kings-3-un-héritier-est-né,2040.0,,
Restif,2019-10-13 11:47:00,Europa Universalis IV - Carnet de développement du 8 Octobre 2019,https://www.mundusbellicus.fr/584189-europa-universalis-iv-carnet-de-developpement-du-8-octobre-2019,1023.0,,
Vilcoyote,2019-10-09 22:22:00,"Stellaris, carnet des développeurs n°155 : Aux Origines",https://www.mundusbellicus.fr/584082-stellaris-carnet-des-developpeurs-n-155-aux-origines,1569.0,,
Vilcoyote,2019-09-14 11:25:00,"Stellaris, carnet des développeurs n°154 : Designer l'expérience utilisateur dans Stellaris.",https://www.mundusbellicus.fr/583673-stellaris-carnet-des-developpeurs-n-154-designer-l-experience-utilisateur-dans-stellaris,576.0,,
Vilcoyote,2019-09-03 10:39:00,"Stellaris, carnet des développeurs n° 153 : Cohésion de l'empire et capacité administrative.",https://www.mundusbellicus.fr/583674-stellaris-carnet-des-developpeurs-n-153-cohesion-de-l-empire-et-capacite-administrative,2444.0,,
Lord Perhaps On The Roof,2019-08-30 23:10:00,Total War: Warhammer II - The Hunter & The Beast annoncé !,https://www.mundusbellicus.fr/583569-total-war-warhammer-ii-the-hunter-the-beast-annoncé,1295.0,,
Lord Perhaps On The Roof,2019-08-28 22:39:00,Total War: Warhammer II – Un prochain DLC sur l'Empire ?,https://www.mundusbellicus.fr/583495-total-war-warhammer-ii-–-un-prochain-dlc-sur-l-empire,2826.0,,
Limse,2019-08-23 11:27:00,Imperator : Rome - Carnet de développement du 19 août 2019,https://www.mundusbellicus.fr/583311-imperator-rome-carnet-de-développement-du-19-aout-2019,1038.0,,
Restif,2019-08-20 11:23:00,Europa Universalis IV - Carnet de développement du 20 Août 2019,https://www.mundusbellicus.fr/583251-europa-universalis-iv-carnet-de-developpement-du-20-aout-2019,2169.0,,
Mouchi,2019-08-16 20:05:00,Fields of History: The Great War - Fusils et uniformes,https://www.mundusbellicus.fr/583166-fields-of-history-the-great-war-fusils-et-uniformes,585.0,,
Vilcoyote,2019-08-16 13:39:00,"Stellaris, carnet des développeurs n° 152 : Expérimentations estivales.",https://www.mundusbellicus.fr/583158-stellaris-carnet-des-developpeurs-n-152-experimentations-estivales,846.0,,
Restif,2019-08-15 05:02:00,Europa Universalis IV - Carnet de développement du 13 Août 2019,https://www.mundusbellicus.fr/583137-europa-universalis-iv-carnet-de-developpement-du-13-août-2019,954.0,,
Limse,2019-08-14 12:36:00,Imperator : Rome - Carnet de développement du 12 août 2019,https://www.mundusbellicus.fr/583120-imperator-rome-carnet-de-développement-du-12-aout-2019,459.0,,
Lord Perhaps On The Roof,2019-08-11 15:27:00,Un prochain Total War Saga: Troy à l'horizon ? Décryptage,https://www.mundusbellicus.fr/583031-un-prochain-total-war-saga-troy-à-l-horizon-décryptage,1576.0,,
Limse,2019-08-08 11:12:00,Imperator : Rome - Carnet de développement du 5 août 2019,https://www.mundusbellicus.fr/582970-imperator-rome-carnet-de-developpement-du-5-aout-2019,884.0,,
Lord Perhaps On The Roof,2019-08-08 09:17:00,Total War : Three Kingdoms – Sortie des Huit Princes et du patch 1.2.0 !,https://www.mundusbellicus.fr/582965-total-war-three-kingdoms-–-sortie-des-huit-princes-et-du-patch-1-2-0,329.0,,
Restif,2019-08-08 03:47:00,Europa Universalis IV - Carnet de développement du 6 Août 2019,https://www.mundusbellicus.fr/582961-europa-universalis-iv-carnet-de-developpement-du-6-août-2019,914.0,,
Limse,2019-08-06 19:40:00,Le Nouvel Ordre : Les derniers jours de l'Europe - Carnet du 29 juillet 2019,https://www.mundusbellicus.fr/582938-le-nouvel-ordre-les-derniers-jours-de-l-europe-carnet-du-29-juillet-2019,905.0,,
Lord Perhaps On The Roof,2019-08-05 19:06:00,Total War : Three Kingdoms – Mode Dynastie,https://www.mundusbellicus.fr/582901-tota,363.0,,
Restif,2019-07-31 11:42:00,Europa Universalis IV - Carnet de développement du 30 Juillet 2019,https://www.mundusbellicus.fr/582767-europa-universalis-iv-carnet-de-developpement-du-30-juillet-2019,1405.0,,
Limse,2019-07-29 14:35:00,Imperator : Rome - Patch 1.2 « Cicéron » - Récapitulatif Juin-Juillet,https://www.mundusbellicus.fr/582743-imperator-rome-patch-1-2-ciceron-recapitulatif-juin-juillet,1074.0,,
Restif,2019-07-25 13:23:00,Europa Universalis IV - Carnet de développement du 23 Juillet 2019,https://www.mundusbellicus.fr/582655-europa-universalis-iv-carnet-de-developpement-du-23-juillet-2019,2065.0,,
Vilcoyote,2019-07-22 00:00:00,[DLC]Total War Three Kingdoms – Les Huit Princes,https://www.mundusbellicus.fr/582632-dlc-total-war-three-kingdoms-les-huit-princes,996.0,,
Restif,2019-07-16 14:24:00,Europa Universalis IV - Carnet de développement du 16 Juillet 2019,https://www.mundusbellicus.fr/582528-europa-universalis-iv-carnet-de-developpement-du-16-juillet-2019,1626.0,,
Restif,2019-07-15 11:51:00,Europa Universalis IV - Carnet de développement du 9 Juillet 2019,https://www.mundusbellicus.fr/582509-europa-universalis-iv-carnet-de-developpement-du-9-juillet-2019,816.0,,
Restif,2019-07-07 19:55:00,Europa Universalis IV - Carnet de développement du 2 Juillet 2019,https://www.mundusbellicus.fr/582373-europa-universalis-iv-carnet-de-developpement-du-2-juillet-2019,1064.0,,
Vilcoyote,2019-07-07 12:51:00,"Stellaris, carnet des développeurs n° 151 : La version 2.3.3.",https://www.mundusbellicus.fr/582361-stellaris-carnet-des-developpeurs-n-151-la-version-2-3-3,970.0,,
Mouchi,2019-07-05 20:07:00,Fields of History: The Great War - Collecte des ressources,https://www.mundusbellicus.fr/582333-fields-of-history-the-great-war-collecte-des-ressources,679.0,,
Limse,2019-07-01 18:17:00,Imperator : Rome - Carnet de développement du 1er juillet 2019,https://www.mundusbellicus.fr/582258-imperator-rome-carnet-de-developpement-du-1er-juillet-2019,1201.0,,
Restif,2019-06-30 18:20:00,Europa Universalis IV - Carnet de développement du 25 Juin 2019,https://www.mundusbellicus.fr/582243-europa-universalis-iv-carnet-de-developpement-du-25-juin-2019,1314.0,,
Limse,2019-06-25 23:07:00,Imperator : Rome - Sortie du patch 1.1 « Pompée »,https://www.mundusbellicus.fr/582140-imperator-rome-sortie-du-patch-1-1-pompée,1073.0,,
Lord Perhaps On The Roof,2019-06-23 12:24:00,Total War : Three Kingdoms - DLC Reign of Blood annoncé !,https://www.mundusbellicus.fr/582057-total-war-three-kingdoms-dlc-reign-of-blood-annoncé,487.0,,
Restif,2019-06-23 10:42:00,Europa Universalis IV - Carnet de développement du 18 Juin 2019,https://www.mundusbellicus.fr/582052-europa-universalis-iv-carnet-de-developpement-du-18-juin-2019,930.0,,
Restif,2019-06-14 20:03:00,Europa Universalis IV - Carnet de développement du 11 Juin 2019,https://www.mundusbellicus.fr/581822-europa-universalis-iv-carnet-de-developpement-du-11-juin-2019,1439.0,,
Limse,2019-06-12 19:03:00,Imperator : Rome - Carnet de développement du 10 juin 2019,https://www.mundusbellicus.fr/581772-imperator-rome-carnet-de-developpement-du-10-juin-2019,793.0,,
Limse,2019-06-07 14:52:00,Imperator : Rome - Carnet de développement du 3 juin 2019,https://www.mundusbellicus.fr/581612-imperator-rome-carnet-de-developpement-du-3-juin-2019,768.0,,
Mouchi,2019-06-05 21:14:00,Fields of History: The Great War - Conditions climatiques et cycle jour/nuit,https://www.mundusbellicus.fr/581553-fields-of-history-the-great-war-conditions-climatiques-et-cycle-jour-nuit,614.0,,
Vilcoyote,2019-06-04 18:45:00,Stellaris Ancient Relics disponible.,https://www.mundusbellicus.fr/581520-stellaris-ancient-relics-disponible,766.0,,
Restif,2019-06-04 15:17:00,Europa Universalis IV - Carnet de développement du 4 Juin 2019,https://www.mundusbellicus.fr/581517-europa-universalis-iv-carnet-de-developpement-du-4-juin-2019,1577.0,,
Foeurdr,2019-05-31 17:56:00,Conan Unconquered disponible,https://www.mundusbellicus.fr/581400-conan-unconquered-disponible,456.0,,
Vilcoyote,2019-05-31 12:17:00,"Stellaris, carnet des développeurs n°150 : Mise à jour 2.3 ""Wolfe"", Ancient Relics et concours.",https://www.mundusbellicus.fr/581384-stellaris-carnet-des-developpeurs-n-150-mise-a-jour-2-3-wolfe-et-ancient-relics,1805.0,,
Limse,2019-05-30 11:52:00,Hearts of Iron IV - Carnet de développement du 29 mai 2019,https://www.mundusbellicus.fr/581355-hearts-of-iron-iv-carnet-de-developpement-du-29-mai-2019,1141.0,,
Limse,2019-05-28 19:45:00,Imperator : Rome - Carnet de développement du 27 mai 2019,https://www.mundusbellicus.fr/581311-imperator-rome-carnet-de-développement-du-27-mai-2019,812.0,,
Restif,2019-05-28 14:17:00,Europa Universalis IV - Carnet de développement du 28 Mai 2019,https://www.mundusbellicus.fr/581301-europa-universalis-iv-carnet-de-developpement-du-28-mai-2019,1135.0,,
Vilcoyote,2019-05-25 15:17:00,"Stellaris, carnet des développeurs n°149 : Améliorations Techniques.",https://www.mundusbellicus.fr/581214-stellaris-carnet-des-developpeurs-n-149-ameliorations-techniques,1474.0,,
Limse,2019-05-24 22:59:00,Hearts of Iron IV - Carnet de développement du 22 mai 2019,https://www.mundusbellicus.fr/581189-hearts-of-iron-iv-carnet-de-developpement-du-22-mai-2019,835.0,,
Mouchi,2019-05-24 19:20:00,Crusader Kings 2 : Le Siècle de Fer sort mardi 28 mai,https://www.mundusbellicus.fr/581180-crusader-kings-2-le-siècle-de-fer-sort-mardi-28-mai,811.0,,
Lord Perhaps On The Roof,2019-05-23 22:06:00,Total War : Three Kingdoms : la sortie !,https://www.mundusbellicus.fr/581158-total-war-three-kingdoms-la-sortie,,,
Limse,2019-05-21 16:13:00,Imperator : Rome - Carnet de développement du 20 mai 2019,https://www.mundusbellicus.fr/581075-imperator-rome-carnet-de-developpement-du-20-mai-2019,1001.0,,
Restif,2019-05-21 11:22:00,Europa Universalis IV - Carnet de développement du 21 Mai 2019,https://www.mundusbellicus.fr/581065-europa-universalis-iv-carnet-de-developpement-du-21-mai-2019,1808.0,,
Vilcoyote,2019-05-18 18:04:00,"Stellaris, carnet des développeurs n°148 : Reliques et mondes reliques.",https://www.mundusbellicus.fr/580979-stellaris-carnet-des-developpeurs-n-148-reliques-et-mondes-reliques,2222.0,,
Mouchi,2019-05-18 11:36:00,Crusader Kings 2 : Le Siècle de Fer,https://www.mundusbellicus.fr/580972-crusader-kings-2-le-siècle-de-fer,1140.0,,
Limse,2019-05-17 22:49:00,Hearts of Iron IV - Carnet de développement du 15 mai 2019,https://www.mundusbellicus.fr/580967-hearts-of-iron-iv-carnet-de-developpement-du-15-mai-2019,1171.0,,
Restif,2019-05-17 12:17:00,Europa Universalis IV - Carnet de développement du 14 Mai 2019,https://www.mundusbellicus.fr/580937-europa-universalis-iv-carnet-de-developpement-du-14-mai-2019,753.0,,
Limse,2019-05-16 20:50:00,Imperator : Rome - Carnet de développement du 13 Mai 2019,https://www.mundusbellicus.fr/580912-imperator-rome-carnet-de-developpement-du-13-mai-2019,744.0,,
Vilcoyote,2019-05-15 22:59:00,Paradox Interactive annonce Stellaris : Ancient Relics.,https://www.mundusbellicus.fr/580898-paradox-interactive-annonce-stellaris-ancient-relics,1437.0,,
Lord Perhaps On The Roof,2019-05-15 22:38:00,Total War : Three Kingdoms – Tout ce qu’il y a à savoir avant la sortie du jeu,https://www.mundusbellicus.fr/580896-total-war-three-kingdoms-–-tout-ce-qu’il-y-a-à-savoir-avant-la-sortie-du-jeu,1432.0,,
Vilcoyote,2019-05-13 21:15:00,"Stellaris, carnet des développeurs n°147 : Des spécialisations et des secteurs.",https://www.mundusbellicus.fr/580819-stellaris-carnet-des-développeurs-n-147-des-specialisations-et-des-secteurs,1391.0,,
Mouchi,2019-05-12 12:02:00,Crusader Kings 2 : Ajustements des technologies et combats,https://www.mundusbellicus.fr/580747-crusader-kings-2-ajustements-des-technologies-et-combats,531.0,,
Restif,2019-05-08 21:39:00,Europa Universalis IV - Carnet de développement du 7 Mai 2019,https://www.mundusbellicus.fr/580631-europa-universalis-iv-carnet-de-developpement-du-7-mai-2019,1184.0,,
Lord Perhaps On The Roof,2019-05-08 14:18:00,Divide and Conquer - Une traduction française made in Mundus !,https://www.mundusbellicus.fr/580611-divide-and-conquer-une-traduction-française-made-in-mundus,1212.0,,
Restif,2019-05-03 13:29:00,Europa Universalis IV - Carnet de développement du 30 Avril 2019,https://www.mundusbellicus.fr/580451-europa-universalis-iv-carnet-de-developpement-du-30-avril-2019,1044.0,,
Vilcoyote,2019-05-02 23:46:00,"Stellaris, carnet des développeurs n°146 : Les Baols et les Zronii",https://www.mundusbellicus.fr/580436-stellaris-carnet-des-developpeurs-n-146-les-baols-et-les-zronii,1145.0,,
Lord Perhaps On The Roof,2019-04-29 22:07:00,Total War : Warhammer II – Revue de la Doomsayers Update,https://www.mundusbellicus.fr/580314-total-war-warhammer-ii-–-revue-de-la-doomsayers-update,1086.0,,
Limse,2019-04-29 15:51:00,Imperator : Rome - Carnet de développement du 29 Avril 2019,https://www.mundusbellicus.fr/580282-imperator-rome-carnet-de-developpement-du-29-avril-2019,1412.0,,
CptSparke,2019-04-29 14:29:00,Actu Mundus - Premier trimestre 2019,https://www.mundusbellicus.fr/580276-actu-mundus-premier-trimestre-2019,444.0,,
Lord Perhaps On The Roof,2019-04-26 17:55:00,Divide and Conquer - Version 3.0 (mars 2019),https://www.mundusbellicus.fr/579035-divide-and-conquer-version-3-0-mars-2019,2909.0,,
Vilcoyote,2019-04-26 12:49:00,"Stellaris, carnet des développeurs n°145 : Archéologie",https://www.mundusbellicus.fr/580133-stellaris-carnet-des-developpeurs-n-145-archeologie,1160.0,,
Limse,2019-04-25 17:22:00,Imperator : Rome - Sortie,https://www.mundusbellicus.fr/580120-sortie-d-imperator-25-avril-2019,1322.0,,
Vilcoyote,2019-04-20 18:05:00,"Stellaris, carnet des développeurs n°144 : Maîtres Bâtisseurs, Habitats Artificiels et Artefacts Mineurs.",https://www.mundusbellicus.fr/579978-stellaris-carnet-des-developpeurs-n-144-maitres-batisseurs-habitats-artificiels-et-artefacts-mineurs,1737.0,,
Lord Perhaps On The Roof,2019-04-17 18:28:00,Total War : Warhammer II – The Prophet & The Warlock annoncé !,https://www.mundusbellicus.fr/579398-total-war-warhammer-ii-–-the-prophet-the-warlock-annoncé,2185.0,,
Vilcoyote,2019-04-13 20:29:00,"Stellaris, carnet des développeurs n°143 : Merveilles Galactiques et Méga-Ingénierie.",https://www.mundusbellicus.fr/579734-stellaris-carnet-des-developpeurs-n-143-merveilles-galactiques-et-mega-ingenierie,1854.0,,
Limse,2019-04-13 09:28:00,Imperator : Rome - Carnet de développement du 8 Avril 2019,https://www.mundusbellicus.fr/579703-imperator-rome-carnet-de-developpement-du-8-avril-2019,1131.0,,
CptSparke,2019-04-13 07:50:00,Rétro-critique - XCOM : Ufo Defense (1994),https://www.mundusbellicus.fr/579698-rétro-critique-xcom-ufo-defense-1994,220.0,,
Restif,2019-04-06 06:55:00,Europa Universalis IV - Carnet de développement du 2 Avril 2019,https://www.mundusbellicus.fr/579436-europa-universalis-iv-carnet-de-developpement-du-2-avril-2019,1172.0,,
Vilcoyote,2019-04-03 12:31:00,Stellaris carnet des développeurs n° 141 : Exploration du futur.,https://www.mundusbellicus.fr/578052-stellaris-carnet-des-developpeurs-n-141-exploration-du-futur,1417.0,,
Limse,2019-04-01 22:17:00,Imperator : Rome - Carnet de développement du 1er Avril 2019,https://www.mundusbellicus.fr/579230-imperator-rome-carnet-de-developpement-du-1er-avril-2019,1494.0,,
Vilcoyote,2019-03-28 17:52:00,"Stellaris, carnet des développeurs n°142 : La sectorisation.",https://www.mundusbellicus.fr/579165-stellaris-carnet-des-developpeurs-n-142-la-sectorisation,2709.0,,
Mouchi,2019-03-27 21:32:00,Hearts of Iron IV : Mise à jour 1.6.2,https://www.mundusbellicus.fr/579065-hearts-of-iron-iv-mise-à-jour-1-6-2,895.0,,
Restif,2019-03-26 19:34:00,Europa Universalis IV - Carnet de développement du 26 Mars 2019,https://www.mundusbellicus.fr/579039-europa-universalis-iv-carnet-de-developpement-du-26-mars-2019,1237.0,,
Limse,2019-03-23 18:13:00,Imperator : Rome - Carnet de développement du 18 Mars 2019,https://www.mundusbellicus.fr/578963-imperator-rome-carnet-de-developpement-du-18-mars-2019,1803.0,,
Lord Perhaps On The Roof,2019-03-23 18:03:00,Total War : Three Kingdoms - Nouveautés en bataille,https://www.mundusbellicus.fr/578961-total-war-three-kingdoms-nouveautés-en-bataille,1064.0,,
